"","Ant4","Ant260","Ant52","Ant540","Ant6","Ant7","Ant9","Ant14","Ant19","Ant26","Ant30","Ant38","Ant60","Ant64","Ant73","Ant76","Ant148","Ant158","Ant191","Ant196","Ant202","Ant209","Ant252","Ant268","Ant308","Ant311","Ant518","Ant620","Ant0","Ant13","Ant23","Ant27","Ant29","Ant32","Ant42","Ant43","Ant44","Ant50","Ant55","Ant63","Ant91","Ant97","Ant98","Ant100","Ant109","Ant113","Ant115","Ant117","Ant124","Ant127","Ant131","Ant137","Ant139","Ant140","Ant142","Ant149","Ant153","Ant156","Ant159","Ant169","Ant173","Ant176","Ant178","Ant186","Ant190","Ant195","Ant198","Ant207","Ant215","Ant217","Ant218","Ant219","Ant232","Ant238","Ant242","Ant243","Ant255","Ant257","Ant263","Ant289","Ant294","Ant298","Ant318","Ant324","Ant332","Ant342","Ant347","Ant353","Ant356","Ant380","Ant387","Ant390","Ant394","Ant395","Ant400","Ant437","Ant458","Ant462","Ant475","Ant482","Ant492","Ant501","Ant507","Ant527","Ant530","Ant538","Ant552","Ant560","Ant564","Ant593"
"Ant198",0,9,0,2,5,0,0,13,4,5,15,10,1,3,0,1,7,6,1,0,6,11,12,7,9,10,2,1,4,3,14,1,4,10,4,5,6,0,12,1,0,20,7,24,0,9,1,12,6,0,5,0,0,0,6,3,6,0,1,0,0,2,1,5,1,0,0,7,0,5,0,0,16,19,0,2,7,1,10,1,0,2,0,20,0,23,13,19,2,0,9,0,0,0,4,2,17,13,11,5,4,2,28,5,19,0,1,14,12,0
"Ant207",18,0,5,12,1,8,0,0,0,1,0,3,3,3,0,0,0,1,23,0,0,0,0,10,0,9,0,20,2,5,5,16,2,0,4,0,5,3,13,5,1,0,8,2,2,3,7,7,11,1,6,6,1,0,0,0,24,4,0,4,11,0,1,0,6,0,7,0,9,0,1,7,3,0,4,10,0,4,0,0,0,4,0,0,0,7,5,5,3,1,19,3,18,12,4,9,0,0,6,2,0,26,3,0,0,4,13,6,4,12
"Ant215",0,1,1,0,0,0,0,0,1,0,0,2,2,9,0,0,0,6,7,0,1,0,0,10,0,0,4,2,0,18,3,4,11,3,3,6,1,0,5,1,3,9,1,0,3,0,0,6,1,3,0,4,3,6,0,0,0,2,0,4,8,0,1,8,2,0,0,9,0,0,2,1,0,4,0,2,8,2,1,3,0,2,0,3,0,0,1,0,1,2,4,1,1,2,0,2,1,0,1,0,0,2,7,0,1,1,4,0,2,2
"Ant217",0,27,0,0,15,0,1,9,2,35,6,16,0,7,0,11,0,7,0,5,4,12,4,0,5,7,6,1,0,0,4,2,0,11,0,14,17,0,4,0,13,0,12,26,1,18,0,2,3,0,10,0,0,0,22,36,0,0,0,0,0,6,0,4,0,0,5,0,0,0,0,0,16,16,0,0,12,2,19,6,1,0,4,13,1,1,8,11,15,0,2,0,0,0,0,0,0,12,8,0,6,0,11,15,18,0,2,29,1,0
"Ant218",3,0,10,4,0,2,0,0,1,3,0,0,0,0,0,0,0,1,8,0,0,0,0,1,3,6,2,13,1,0,1,6,10,0,15,0,0,5,0,16,0,1,2,0,0,2,0,2,0,0,1,0,1,0,0,0,4,5,3,4,7,0,8,15,0,0,0,1,2,0,0,2,0,0,23,5,0,1,0,1,0,3,0,0,0,4,0,2,0,3,0,10,6,2,0,13,0,0,0,5,0,11,0,0,0,9,9,4,6,0
"Ant219",0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,3,0,14,0,7,13,0,2,0,5,0,5,0,0,36,0,2,0,0,0,0,0,0,0,4,0,12,0,4,13,2,0,0,0,5,22,12,29,0,3,4,0,0,0,7,1,0,2,0,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,9,20,2,2,0,0,0,6,0,2,0,0,0,31,2,1,2,2
"Ant232",0,2,0,0,7,0,0,14,15,23,11,2,0,0,0,16,0,6,0,5,12,12,26,0,26,4,2,0,0,0,2,5,3,8,1,16,9,2,5,0,7,6,12,24,2,14,2,0,6,0,12,3,0,7,11,7,0,0,0,0,0,22,0,16,0,0,16,3,0,16,0,0,0,17,0,0,28,10,46,6,0,0,0,16,0,2,18,21,6,0,0,0,0,0,19,0,7,14,14,0,12,0,47,6,12,0,0,7,5,0
"Ant238",0,32,0,2,1,0,0,13,2,16,13,24,0,8,0,8,7,2,1,6,8,15,41,1,16,7,13,0,0,2,3,1,0,16,5,14,20,0,2,0,3,12,12,22,1,13,0,0,1,0,5,0,0,1,9,10,1,1,0,0,0,9,0,0,0,0,19,0,4,16,0,0,17,0,0,2,13,3,3,0,0,1,1,11,0,0,12,9,17,0,1,0,0,0,10,1,2,14,22,0,7,0,15,12,27,0,0,9,2,0
"Ant242",1,0,12,1,0,3,0,0,4,0,0,0,2,1,0,0,0,1,8,0,0,0,0,2,0,1,0,3,9,2,0,1,7,0,13,0,0,15,0,9,0,1,1,0,6,1,1,1,0,1,0,0,0,9,0,0,0,16,0,2,6,0,5,11,2,0,0,4,0,0,23,10,0,0,0,13,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,4,5,2,1,3,0,0,0,8,0,3,0,0,0,30,4,0,0,4
"Ant243",9,0,5,6,0,2,0,1,1,2,0,0,4,1,0,0,0,4,7,1,0,1,3,17,0,8,0,11,0,6,3,9,2,0,10,0,0,9,15,6,1,5,1,2,0,3,5,8,12,5,0,6,1,3,0,0,6,4,11,2,0,0,4,2,10,0,2,10,2,0,5,8,0,2,13,0,0,1,0,1,0,8,0,0,0,2,2,5,0,7,9,3,5,2,12,4,1,0,4,15,0,7,5,0,3,4,1,2,10,6
"Ant255",2,41,0,0,24,0,0,25,4,26,30,14,9,22,0,8,8,2,0,10,9,8,9,1,20,1,10,0,0,0,6,2,6,14,0,16,10,1,1,0,8,7,18,26,5,22,2,0,5,0,19,0,0,8,28,15,0,0,1,0,0,9,0,7,6,0,7,0,8,12,0,0,28,13,0,0,0,17,12,6,8,4,13,14,0,0,10,8,22,0,0,0,0,0,4,2,5,23,38,0,17,0,16,23,21,0,0,27,0,0
"Ant257",1,15,1,6,7,2,0,13,9,14,5,8,2,3,0,10,0,4,1,7,11,36,2,2,8,1,7,1,0,0,11,3,4,10,5,2,6,0,3,0,2,12,9,22,2,19,2,0,12,0,3,4,1,3,9,2,2,1,0,1,0,3,1,2,2,0,1,4,2,2,1,0,10,3,0,1,17,0,5,7,0,2,0,2,0,0,12,3,10,0,2,1,1,0,19,0,13,7,6,1,5,0,11,8,2,0,2,7,8,0
"Ant263",0,4,0,0,6,0,0,5,4,7,4,11,0,3,0,15,1,2,0,8,14,12,5,0,7,1,2,0,0,0,3,0,0,5,0,3,1,0,0,0,1,7,11,8,5,9,0,0,6,0,5,0,0,14,20,2,0,0,0,0,0,3,0,9,1,0,10,0,1,19,0,0,46,3,0,0,12,5,0,4,1,2,0,6,0,4,5,5,3,0,0,0,0,0,9,0,6,0,5,0,22,0,12,2,19,0,0,3,2,0
"Ant289",0,3,0,1,8,0,0,4,10,6,1,16,1,3,0,5,0,1,2,0,8,6,13,0,11,2,6,1,0,0,7,4,3,10,0,9,8,0,0,0,1,11,6,11,1,18,2,1,2,0,4,1,0,3,13,8,1,1,0,0,0,8,0,2,2,0,1,0,3,6,1,0,6,0,0,1,6,7,4,0,0,0,0,11,0,4,7,9,3,0,1,0,0,3,0,0,0,3,9,1,5,0,20,4,8,0,1,6,7,0
"Ant294",0,13,0,0,29,0,16,2,0,0,3,6,0,0,29,4,10,0,0,12,0,3,6,0,1,1,3,0,0,0,5,0,0,10,0,5,4,0,0,0,9,0,7,50,0,14,0,0,1,0,0,0,0,0,21,45,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,8,0,1,0,0,0,46,7,3,0,2,0,13,0,0,0,0,0,0,0,0,6,0,0,15,0,0,2,2,0,0,2,0,0
"Ant298",9,6,1,11,1,2,0,0,7,5,5,2,5,1,0,6,0,4,0,0,15,10,1,3,6,7,0,10,2,14,3,14,3,1,5,0,1,2,10,1,1,12,2,4,1,2,5,7,13,0,1,5,9,4,2,0,8,3,2,2,1,0,4,8,4,0,2,4,2,0,3,0,0,1,3,8,4,2,2,0,0,0,0,0,0,0,0,7,2,1,11,1,2,1,0,3,0,2,3,3,0,25,13,1,2,1,6,4,18,3
"Ant318",0,5,0,0,88,0,44,20,0,0,2,8,0,2,48,9,47,0,0,34,0,1,56,0,0,0,0,0,0,0,9,0,0,18,0,11,6,0,0,0,45,0,7,103,0,8,0,0,0,0,6,0,0,0,40,68,0,0,0,0,0,3,0,0,0,31,0,0,0,4,0,0,0,1,0,0,13,0,0,0,46,0,0,0,44,0,0,0,15,0,0,0,0,0,0,0,0,14,2,0,13,0,0,1,21,0,0,4,0,0
"Ant324",1,2,0,3,10,0,1,13,7,12,34,13,0,2,0,11,5,2,1,3,5,16,8,1,17,3,18,0,0,2,10,4,0,19,0,12,0,0,4,0,0,5,6,19,2,6,2,3,12,0,10,0,0,6,24,12,0,0,0,0,0,5,0,7,0,0,20,0,3,13,0,0,16,11,0,0,14,2,6,11,7,0,0,0,0,14,8,29,1,0,0,0,0,0,4,0,10,29,3,0,7,1,47,7,14,0,0,3,3,0
"Ant332",0,5,0,0,8,0,44,2,0,0,2,6,0,0,7,3,10,0,0,5,0,0,30,0,0,0,4,0,0,0,6,0,0,3,0,3,1,0,0,0,7,0,0,20,0,0,0,0,0,0,11,0,0,0,3,12,0,0,0,0,0,7,0,0,0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,44,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,14,0,2,1,3,0,0,1,0,0
"Ant342",3,2,7,1,4,0,0,5,18,0,2,3,0,6,0,11,4,13,0,0,1,6,1,1,1,3,10,3,2,4,0,3,2,1,9,2,1,1,2,0,0,10,2,7,3,3,0,11,31,12,0,0,2,7,4,0,0,1,0,8,1,0,1,12,5,0,23,7,0,1,4,0,2,0,6,2,0,0,4,4,0,0,0,14,0,0,13,6,1,0,0,10,0,6,4,1,5,1,0,2,1,8,6,1,6,1,0,7,0,0
"Ant347",6,8,0,3,10,0,0,4,9,13,9,7,1,8,0,12,3,7,0,4,6,18,21,0,11,4,0,0,0,2,2,6,5,3,0,6,8,2,10,0,2,4,12,19,9,12,0,7,11,1,4,1,2,1,10,10,0,0,1,1,2,3,0,2,0,0,13,5,1,8,0,0,18,12,0,2,10,12,5,7,2,0,0,8,0,13,0,16,20,0,2,0,0,0,9,3,9,6,12,0,10,1,30,10,14,0,2,2,4,2
"Ant353",0,9,2,4,2,0,0,6,9,13,16,7,5,4,0,12,9,2,0,10,10,6,17,0,4,6,5,1,0,10,2,6,1,13,0,0,12,0,15,0,0,8,5,6,2,6,10,11,19,2,2,3,0,2,7,8,4,4,0,0,0,6,1,9,1,0,19,5,0,11,2,0,21,9,0,5,8,3,5,9,0,7,0,29,0,6,16,0,5,0,8,0,2,0,0,2,4,4,26,0,4,4,31,9,23,0,0,5,8,0
"Ant356",0,35,0,0,28,0,6,19,1,6,7,16,1,2,7,0,2,1,0,2,7,9,25,0,15,5,4,1,0,1,9,0,3,13,1,9,8,1,1,0,7,4,17,37,1,22,1,1,7,5,7,1,0,1,23,28,0,0,1,0,0,1,0,0,0,3,2,3,1,15,0,0,6,17,0,0,22,10,3,3,13,2,15,1,5,1,20,5,0,0,3,1,1,0,0,2,3,24,5,0,10,0,11,4,38,1,0,17,2,0
"Ant380",4,0,14,0,0,2,0,0,1,1,0,2,2,5,0,4,0,0,12,1,2,0,0,0,0,2,0,0,2,0,1,2,18,0,2,0,1,5,2,1,0,5,0,0,1,0,0,7,0,10,1,0,1,1,0,0,0,8,1,0,14,0,1,7,6,0,0,1,2,0,3,1,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,2,0,0,6,0,0,0,6,0,7,0,0,0,4,2,0,2,0
"Ant387",11,5,0,4,1,6,0,0,3,5,0,4,4,13,0,1,0,14,12,0,13,1,0,1,0,9,3,3,2,7,10,12,12,0,6,1,8,3,14,0,0,4,3,2,7,1,6,7,3,0,0,2,3,0,0,0,10,1,3,5,0,0,10,3,2,0,9,19,4,2,0,2,0,1,0,9,0,2,0,1,0,11,0,0,0,0,2,8,3,1,0,0,3,0,9,5,0,2,2,3,0,7,3,2,1,0,7,0,15,0
"Ant390",1,3,3,0,0,1,0,0,2,0,0,0,6,3,0,0,0,2,3,0,1,0,0,1,0,1,0,3,0,0,1,5,8,0,1,0,0,11,0,7,0,3,0,0,0,0,0,1,0,4,0,4,4,5,0,0,1,9,0,9,4,0,3,0,2,0,0,3,1,0,10,4,0,0,4,3,0,1,0,0,0,1,0,0,0,10,0,0,1,5,0,0,5,2,2,4,0,0,2,4,0,2,0,0,0,5,9,1,3,2
"Ant394",2,1,7,1,0,3,0,0,3,0,0,0,0,3,0,0,0,0,14,0,1,0,1,7,0,0,3,6,4,0,0,5,15,0,3,0,0,4,2,4,0,0,1,2,0,0,0,6,1,3,0,1,1,0,0,0,0,6,4,10,2,0,1,1,2,0,0,18,1,0,6,9,0,0,5,5,0,1,0,0,0,2,0,0,0,0,0,2,1,2,3,5,0,2,0,5,0,0,3,1,0,0,1,1,0,4,2,0,7,2
"Ant395",0,0,12,0,1,5,0,0,2,0,0,1,4,2,0,0,0,0,9,0,1,0,0,2,0,3,1,2,0,8,3,2,2,0,1,0,1,4,0,5,0,0,0,1,3,0,1,2,0,9,0,1,4,10,0,0,9,0,4,10,11,0,9,0,9,0,0,12,2,0,2,20,0,0,2,2,0,0,0,3,0,1,0,0,0,6,0,0,0,0,0,2,2,0,0,5,0,1,1,9,0,1,2,0,0,5,4,0,5,3
"Ant400",1,1,2,0,0,7,0,1,6,0,5,3,13,3,0,4,1,8,0,3,17,6,2,2,14,5,2,1,0,5,6,5,3,5,3,2,3,0,1,4,1,11,0,6,0,1,0,2,2,2,1,3,5,14,16,7,0,0,1,0,0,0,1,3,5,0,4,4,0,0,0,2,19,10,1,12,4,19,9,0,0,0,0,4,0,4,9,0,0,0,9,2,0,0,0,2,20,0,6,0,6,1,9,2,3,1,6,1,3,15
"Ant437",2,1,5,11,0,15,0,0,2,2,0,3,3,0,0,0,0,1,17,0,0,0,0,10,1,5,2,2,23,14,0,4,6,0,4,0,4,6,4,10,0,1,1,0,2,0,0,3,3,0,0,1,5,0,1,0,10,0,15,3,11,0,13,5,0,0,2,9,2,0,13,2,0,1,3,4,2,0,0,0,0,3,0,0,0,1,3,2,2,6,5,4,5,5,2,0,0,0,3,5,0,12,0,2,0,3,13,0,6,11
"Ant458",0,0,0,2,1,0,0,3,7,5,9,9,0,2,0,11,1,7,7,0,5,8,8,1,6,3,8,3,0,2,4,0,0,4,0,4,0,1,14,0,0,15,0,8,1,11,0,0,0,1,0,0,1,2,5,2,0,0,0,0,0,3,0,0,0,0,17,0,1,0,0,0,7,2,0,1,5,13,6,0,0,0,0,10,0,5,9,4,3,0,0,0,0,0,20,0,0,1,9,2,10,1,3,6,2,3,0,0,0,0
"Ant462",0,64,1,0,15,0,0,8,2,9,10,18,0,11,1,13,4,4,1,5,8,27,28,0,7,2,3,2,0,0,5,0,6,6,0,13,18,0,3,0,9,6,14,21,2,19,0,4,10,0,9,1,0,1,34,25,0,0,0,0,0,8,1,6,0,2,13,0,0,12,0,0,14,14,0,0,23,7,0,3,6,2,14,29,0,1,6,4,24,0,2,0,0,1,0,0,1,0,20,0,12,0,20,14,38,0,0,32,2,0
"Ant475",4,3,0,0,14,4,0,8,2,18,5,12,0,16,0,7,1,3,2,2,10,16,2,1,9,10,3,4,1,4,9,1,2,17,1,12,6,3,2,1,3,16,7,7,4,11,3,2,1,0,4,0,2,6,10,6,2,0,3,0,1,0,0,1,2,0,11,6,1,8,0,0,14,22,0,4,38,6,5,9,0,3,2,3,0,0,12,26,5,0,2,2,3,1,6,3,9,20,0,3,16,12,6,9,25,0,8,2,4,2
"Ant482",3,3,4,1,3,6,0,0,3,0,0,3,4,2,0,0,0,3,11,0,1,0,3,1,4,3,0,9,11,7,1,5,11,0,5,0,1,8,8,17,1,5,2,1,2,1,4,9,9,3,2,2,2,3,1,1,17,2,3,8,6,0,11,0,7,0,5,2,0,0,5,6,0,0,8,15,0,1,0,1,0,3,0,0,0,2,0,0,0,6,3,4,1,9,0,5,2,0,3,0,0,2,3,0,4,1,13,2,3,12
"Ant492",0,34,0,0,26,0,2,10,7,5,33,14,0,10,2,8,4,1,0,13,4,6,12,0,22,7,6,1,2,0,9,1,2,17,0,7,1,2,2,0,23,2,17,15,2,32,0,0,1,0,14,2,1,1,25,10,1,0,0,0,0,11,0,2,0,9,4,0,0,6,0,0,12,7,0,0,17,5,22,5,15,0,13,7,14,1,10,4,10,0,0,0,0,0,6,0,10,12,16,0,0,1,13,11,17,0,0,17,1,0
"Ant501",11,0,0,9,0,6,0,1,16,1,1,0,2,1,0,0,0,7,5,3,11,0,0,2,0,9,1,10,9,14,6,12,15,1,6,0,7,5,20,13,1,2,1,3,2,1,7,18,4,8,3,12,3,0,1,0,37,14,8,1,2,0,6,3,3,0,2,26,2,0,11,2,0,0,3,7,0,0,0,0,0,25,0,1,0,8,1,4,0,7,7,2,0,1,1,12,1,0,12,2,1,0,9,0,3,1,7,5,18,7
"Ant507",4,50,1,0,14,0,0,25,4,37,27,5,2,13,0,20,3,28,7,5,22,15,24,2,17,8,7,0,0,6,7,21,3,6,1,20,5,0,7,0,5,20,12,46,5,9,17,0,6,4,5,1,2,0,23,21,17,4,0,0,1,11,1,11,2,0,28,3,7,11,0,0,47,15,0,5,16,11,12,20,0,13,0,47,2,6,30,31,11,0,3,0,1,2,9,0,3,20,6,3,13,9,0,9,30,0,0,26,2,0
"Ant527",0,21,1,0,15,0,0,11,0,10,20,21,4,0,0,2,9,6,0,11,0,1,9,0,4,9,4,0,0,2,6,0,1,14,0,11,8,0,8,0,2,8,7,17,2,9,3,5,8,2,13,4,0,0,25,20,0,0,0,0,0,12,0,2,0,0,5,0,0,15,0,0,6,12,0,0,23,8,2,4,2,1,1,7,1,1,10,9,4,0,2,0,1,0,2,2,6,14,9,0,11,0,9,0,13,0,1,12,2,0
"Ant530",0,61,1,0,14,0,0,14,13,21,10,14,1,2,0,8,6,1,0,4,7,19,21,1,16,4,6,0,0,2,9,1,3,18,0,28,11,0,2,1,8,2,19,17,2,29,4,5,2,0,8,0,0,5,18,16,1,0,0,0,0,14,0,9,2,0,19,0,1,18,0,0,12,27,0,3,21,2,19,8,2,2,21,14,3,6,14,23,38,0,1,0,0,0,3,0,2,38,25,4,17,3,30,13,0,0,0,19,4,0
"Ant538",1,1,17,9,0,1,0,0,0,1,0,0,0,2,0,0,0,0,17,0,0,0,0,1,0,1,0,1,4,4,0,2,2,0,6,0,1,35,2,3,0,3,0,0,1,1,0,3,6,19,0,10,2,0,0,0,2,5,9,17,2,0,5,4,8,0,0,4,1,0,9,31,0,0,30,4,0,0,0,0,0,1,0,0,0,1,0,0,1,4,0,5,4,5,1,3,3,0,0,1,0,1,0,0,0,0,13,3,2,8
"Ant552",5,3,11,2,0,10,0,0,2,1,0,0,1,7,0,0,0,3,14,1,3,0,0,5,2,12,3,7,9,16,2,2,1,0,7,2,1,6,1,3,0,4,0,1,5,0,0,12,0,5,1,6,6,2,0,0,7,5,3,6,11,0,5,0,4,0,1,13,4,2,9,2,0,0,4,1,0,2,0,1,0,6,0,0,0,0,2,0,0,2,7,9,2,4,6,13,0,0,8,13,0,7,0,1,0,13,0,1,3,16
"Ant560",3,56,1,1,52,5,0,26,5,3,4,22,1,1,0,0,2,1,2,0,21,9,9,0,10,16,5,1,0,0,10,2,0,36,7,26,17,4,2,0,22,10,55,24,1,71,1,5,4,5,4,5,0,0,33,22,28,0,0,1,0,2,6,9,0,0,14,6,0,29,4,1,7,9,0,2,27,7,3,6,2,4,4,3,1,7,2,5,17,0,0,1,0,0,1,0,0,32,2,2,17,5,26,12,19,3,1,0,6,0
"Ant564",3,2,7,13,2,3,0,1,8,16,3,5,6,6,0,0,0,4,7,1,14,4,0,4,7,4,4,4,1,24,7,19,11,6,18,1,5,3,14,10,1,17,1,14,1,3,9,19,6,3,2,10,7,4,7,0,6,1,8,2,1,0,10,10,5,0,12,4,2,1,6,2,5,2,0,10,0,8,2,7,0,18,0,3,0,0,4,8,2,2,15,3,7,5,3,6,0,2,4,3,1,18,2,2,4,2,3,6,0,13
"Ant593",1,0,2,2,0,5,0,0,0,0,0,0,4,2,0,0,0,4,2,0,1,0,0,7,1,2,2,6,2,22,4,2,2,0,18,0,0,2,1,16,0,3,1,0,8,0,0,7,0,0,0,3,7,1,0,0,3,5,1,4,5,0,5,0,1,0,0,12,2,0,0,2,0,0,4,6,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,2,2,3,15,11,0,0,2,12,0,7,0,0,0,8,16,0,13,0
