"","Ant4","Ant260","Ant52","Ant540","Ant6","Ant7","Ant9","Ant14","Ant19","Ant26","Ant30","Ant38","Ant60","Ant64","Ant73","Ant76","Ant148","Ant158","Ant191","Ant196","Ant202","Ant209","Ant252","Ant268","Ant308","Ant311","Ant518","Ant620","Ant0","Ant13","Ant23","Ant27","Ant29","Ant32","Ant42","Ant43","Ant44","Ant50","Ant55","Ant63","Ant91","Ant97","Ant98","Ant100","Ant109","Ant113","Ant115","Ant117","Ant124","Ant127","Ant131","Ant137","Ant139","Ant140","Ant142","Ant149","Ant153","Ant156","Ant159","Ant169","Ant173","Ant176","Ant178","Ant186","Ant190","Ant195","Ant198","Ant207","Ant215","Ant217","Ant218","Ant219","Ant232","Ant238","Ant242","Ant243","Ant255","Ant257","Ant263","Ant289","Ant294","Ant298","Ant318","Ant324","Ant332","Ant342","Ant347","Ant353","Ant356","Ant380","Ant387","Ant390","Ant394","Ant395","Ant400","Ant437","Ant458","Ant462","Ant475","Ant482","Ant492","Ant501","Ant507","Ant527","Ant530","Ant538","Ant552","Ant560","Ant564","Ant593"
"Ant268",0,2,0,0,0,0,0,0,9,0,0,2,2,5,0,0,0,3,2,0,0,4,1,0,0,5,1,0,0,0,5,0,8,1,1,3,1,0,4,1,1,3,0,0,6,0,0,5,1,0,0,0,0,1,0,2,16,0,9,3,4,0,0,7,3,0,0,1,0,0,0,1,0,3,2,1,5,1,0,0,0,3,0,0,0,6,1,4,3,1,0,0,1,0,0,0,9,1,0,1,0,11,0,0,0,7,0,1,0,4
"Ant308",0,14,0,4,2,0,3,15,1,2,4,14,0,7,14,19,3,1,0,1,22,7,19,0,0,1,12,2,0,0,7,3,2,4,0,8,8,0,3,0,3,36,15,5,0,17,7,1,3,0,0,0,0,3,0,9,0,0,0,0,0,2,0,0,0,0,24,0,0,7,0,0,7,4,0,0,16,8,7,11,4,0,1,12,0,1,2,6,1,0,0,0,0,0,1,0,2,4,0,0,10,0,0,5,7,0,0,4,1,0
"Ant311",5,20,1,0,7,2,3,7,15,10,8,8,1,7,5,8,3,14,2,5,7,2,2,5,1,0,5,3,0,3,2,9,4,7,0,2,12,7,8,0,11,3,9,11,4,14,1,7,14,0,8,0,2,0,9,7,5,0,3,0,1,9,1,1,5,0,1,2,0,12,0,0,7,3,0,0,4,7,3,0,4,1,10,9,4,6,2,4,9,0,8,1,0,2,6,1,4,12,3,0,4,3,15,3,7,0,3,16,4,0
"Ant518",24,3,0,1,5,0,3,1,17,6,9,5,4,9,10,5,7,2,0,5,10,13,20,1,12,5,0,0,0,0,5,1,0,2,0,1,1,0,0,0,16,3,8,1,2,3,3,3,5,0,9,0,0,4,29,10,28,0,0,0,0,2,0,1,0,0,6,0,0,1,0,0,7,11,0,0,25,8,1,11,5,0,5,6,3,1,3,5,4,1,0,0,0,11,1,0,8,4,0,0,9,2,13,8,9,0,0,2,10,3
"Ant620",0,3,4,0,0,0,1,0,5,2,2,8,2,5,0,0,0,7,5,0,0,0,0,0,2,3,0,0,0,4,0,9,6,6,15,0,3,2,16,2,3,0,1,0,6,7,0,26,0,3,2,0,1,0,2,1,0,1,4,0,1,0,0,3,4,0,0,10,0,0,0,4,1,0,8,9,4,0,0,0,0,9,0,0,0,1,0,0,0,4,0,0,1,0,5,6,2,5,3,4,0,7,0,0,0,2,3,5,6,5
"Ant0",3,0,4,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,26,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,4,0,2,0,1,1,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,0,0,0,0,0,0,2,0,0,5,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,3,1,0,0,3,0,0,1,0,4,0,0,0,1,15,1,6,0
"Ant13",0,0,0,3,0,0,0,0,0,0,0,4,5,1,0,0,0,2,7,0,0,0,0,0,0,3,0,4,1,0,0,7,5,0,8,0,10,8,4,4,0,0,1,0,5,3,0,11,1,11,0,1,1,4,0,0,7,1,8,2,6,0,18,26,0,0,0,4,0,0,1,0,0,0,14,4,0,0,0,0,0,4,0,0,0,0,3,0,0,1,4,3,5,2,2,5,0,2,13,7,0,2,0,0,0,7,7,0,3,1
"Ant23",2,3,0,0,9,1,4,4,1,3,7,8,5,17,4,20,0,0,6,0,8,4,13,5,7,2,5,0,0,0,0,0,0,4,0,24,6,0,1,0,11,7,15,7,0,3,0,7,0,0,2,1,0,5,5,28,18,0,0,0,0,6,0,4,0,0,29,1,0,8,1,0,7,13,0,0,23,23,3,12,1,0,3,6,1,2,6,10,4,0,0,0,0,0,1,1,8,9,3,0,3,0,23,5,10,1,0,2,0,0
"Ant27",0,2,4,0,0,0,0,0,2,7,2,12,11,5,1,0,0,0,0,0,14,9,5,0,3,9,1,9,3,7,0,0,4,3,19,1,0,5,5,0,3,0,11,0,8,8,0,2,25,6,0,5,1,0,1,6,0,3,7,0,0,0,7,9,7,0,0,18,2,3,0,1,7,0,6,11,3,0,0,1,0,28,0,0,0,0,0,1,3,0,24,6,1,4,8,2,1,2,15,1,5,6,0,5,0,3,7,7,11,5
"Ant29",5,5,2,4,0,0,0,0,1,4,1,7,5,2,0,2,0,1,18,1,4,0,0,8,2,4,0,6,0,5,0,4,0,0,9,0,7,0,2,1,3,0,1,0,2,0,1,5,5,0,0,8,0,0,1,0,0,2,0,10,0,0,12,10,3,0,0,3,0,2,0,5,0,0,13,1,0,0,0,0,0,10,0,0,0,7,0,0,0,4,0,3,0,2,3,14,3,0,1,2,0,3,0,0,0,5,5,2,8,12
"Ant32",13,39,0,0,9,0,7,12,0,10,7,5,2,3,1,7,15,6,0,9,7,15,9,1,4,7,2,6,0,0,4,3,0,0,3,17,11,1,0,0,10,12,4,23,0,9,0,0,0,0,9,0,0,0,11,16,5,0,0,0,1,8,0,2,1,4,14,2,2,11,0,0,8,8,0,0,17,1,4,6,5,0,13,11,1,0,10,6,17,1,2,0,0,1,1,3,0,7,0,0,9,0,7,6,15,0,0,8,5,0
"Ant42",0,0,5,0,0,0,0,0,0,3,0,5,0,2,0,0,0,17,3,0,0,0,2,1,0,0,0,15,4,8,0,19,9,3,0,0,7,7,3,3,0,0,1,0,3,2,0,16,0,6,0,0,5,0,3,0,5,4,7,2,0,0,0,21,5,0,0,18,0,0,7,0,1,0,5,7,0,0,0,0,0,29,0,0,0,3,0,0,2,2,12,3,4,0,3,1,5,0,11,14,0,4,0,0,0,1,3,1,9,0
"Ant43",0,63,0,3,10,0,0,1,1,5,22,8,0,39,8,13,1,0,0,15,17,10,43,3,8,2,1,0,0,0,24,1,0,17,0,0,6,0,0,0,17,10,5,5,0,21,0,1,0,0,11,0,0,0,4,15,3,0,0,0,1,8,0,0,0,2,28,0,0,1,0,0,7,22,0,0,34,2,25,10,0,1,12,8,3,0,1,7,34,0,0,0,0,6,0,0,3,6,10,2,14,0,7,23,15,0,0,45,0,0
"Ant44",26,29,0,8,7,1,7,10,5,14,25,34,1,10,2,4,10,5,1,21,0,2,6,1,8,12,1,3,2,10,6,0,7,11,7,6,0,5,5,0,16,3,4,9,4,15,0,3,6,3,7,0,0,0,10,2,5,1,0,0,0,15,0,2,1,5,2,4,0,4,0,0,10,0,2,6,18,3,1,1,5,2,6,14,5,3,2,5,14,4,5,0,0,6,1,0,0,6,4,1,8,4,7,1,7,0,0,9,6,2
"Ant50",0,0,1,5,0,0,0,0,0,0,0,3,7,0,0,0,0,0,8,0,4,0,0,0,0,7,0,2,0,8,0,5,0,1,7,0,5,0,3,2,0,0,0,0,8,0,0,8,4,3,0,10,4,0,0,0,2,3,5,1,9,0,4,9,15,0,1,2,8,0,2,35,0,0,6,7,0,0,0,0,0,3,0,0,0,0,0,0,0,7,13,3,2,0,3,3,1,0,3,5,0,2,0,0,0,6,0,0,3,2
"Ant55",3,7,0,1,0,3,0,4,5,4,2,2,4,2,0,1,0,2,2,0,6,3,4,4,3,8,0,16,1,4,1,5,2,0,3,0,5,3,0,2,2,1,7,2,7,5,4,4,0,0,2,8,0,7,15,0,1,5,0,0,0,0,0,1,1,0,3,7,0,0,0,0,7,10,0,2,5,2,0,5,0,6,0,0,0,1,4,0,1,0,6,0,1,3,4,0,3,0,0,1,7,4,0,1,3,0,2,0,6,0
"Ant63",3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,1,0,1,0,0,0,2,1,4,0,0,1,0,3,0,0,2,2,0,2,1,0,0,3,0,0,5,1,1,0,5,2,0,2,0,2,0,3,16,0,0,2,5,10,0,0,3,5,0,0,8,0,0,4,6,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,4,1,2,5,4,0,3,2,0,3,0,0,0,2,0,0,4,5
"Ant91",15,58,0,7,27,0,12,10,5,5,35,35,1,15,8,2,36,0,0,12,0,13,14,1,3,11,16,3,0,0,11,3,3,10,0,17,16,0,2,2,0,6,6,20,1,15,1,1,7,0,19,0,0,0,36,25,0,0,0,0,0,5,0,0,4,8,18,0,0,12,0,0,16,18,0,0,16,9,6,0,8,2,34,18,13,4,0,18,30,1,1,0,0,7,0,0,0,28,0,1,32,0,12,2,29,0,2,25,7,0
"Ant97",4,6,0,1,3,2,0,3,1,8,7,10,4,15,13,15,0,8,0,2,24,7,12,3,36,3,3,0,0,0,7,0,0,12,0,10,3,0,1,1,6,0,14,4,0,5,2,6,4,0,0,0,0,10,6,18,7,0,0,0,0,1,0,0,0,0,13,1,0,9,0,0,6,17,0,0,20,14,3,7,0,0,0,6,0,17,4,6,3,0,0,0,0,1,2,0,11,2,8,0,1,0,1,23,14,0,0,2,0,1
"Ant98",14,5,0,2,8,0,5,5,7,15,31,10,5,9,5,9,11,1,0,9,13,15,33,0,15,9,8,1,0,1,15,11,1,4,1,5,4,0,7,0,6,14,0,11,4,5,1,3,2,0,5,0,0,0,19,7,0,1,1,0,0,0,0,0,1,0,16,19,0,3,0,0,8,8,0,1,9,0,3,10,0,5,4,4,3,2,1,7,9,0,3,0,4,1,4,3,1,2,3,1,13,0,12,8,8,0,0,9,11,5
"Ant100",0,19,0,0,32,0,45,18,2,0,26,16,0,3,14,10,34,0,0,61,4,2,19,0,5,11,1,0,0,0,7,0,0,23,0,5,9,0,2,0,20,4,11,0,0,2,7,3,3,0,11,0,0,0,17,23,0,0,0,0,0,39,0,0,0,26,8,0,0,24,0,0,2,11,0,0,6,12,18,3,47,0,104,5,30,0,1,8,10,0,0,0,0,0,0,0,0,14,7,1,15,0,39,2,24,0,0,18,0,0
"Ant109",9,5,0,2,0,1,0,0,1,0,1,1,4,0,0,0,0,4,0,0,6,4,0,6,0,4,2,6,0,5,0,8,2,0,3,0,4,8,7,3,1,0,4,0,0,5,0,6,0,0,0,1,1,0,0,0,0,3,3,0,1,0,3,4,3,0,0,3,3,0,0,0,9,0,5,0,3,1,0,0,0,6,0,3,0,0,10,3,1,4,4,0,0,1,6,0,2,0,1,0,2,0,0,0,4,0,6,0,2,1
"Ant113",9,63,1,1,10,0,5,9,3,13,12,18,0,17,12,9,4,7,2,4,4,9,27,0,17,14,3,7,0,3,3,8,0,9,2,21,15,0,5,0,15,5,5,2,5,0,1,10,3,3,8,0,1,0,29,25,1,0,0,0,0,2,0,10,0,0,32,1,0,22,0,0,23,6,0,0,26,6,0,20,0,3,0,5,5,0,10,17,27,0,5,0,3,2,6,0,10,9,11,2,15,4,5,24,8,0,0,10,6,4
"Ant115",1,7,0,0,0,0,4,0,2,8,5,6,0,0,5,7,0,0,0,0,5,9,18,0,7,1,3,0,0,0,0,0,1,0,0,0,0,0,4,0,1,2,1,7,0,1,0,2,8,0,0,0,0,0,1,3,0,0,0,0,1,0,0,4,0,0,13,3,0,2,0,0,4,10,0,1,4,9,0,5,0,2,0,1,1,3,1,1,2,0,0,0,0,2,0,0,6,1,1,0,1,0,0,3,4,0,0,0,1,0
"Ant117",7,0,2,6,0,1,0,2,2,7,1,0,9,7,0,2,0,6,16,3,1,0,0,5,1,7,3,26,7,11,7,2,5,0,16,1,3,8,4,5,1,6,3,3,6,10,2,0,7,9,0,0,7,0,0,2,4,5,11,0,2,0,4,7,2,0,7,12,9,0,7,12,6,1,15,8,0,4,0,7,0,4,0,0,0,10,3,1,8,3,5,3,4,0,6,3,3,0,11,6,0,5,0,0,0,9,11,3,22,14
"Ant124",9,6,1,0,1,4,3,3,8,6,4,6,5,10,7,0,0,3,2,5,4,3,13,1,3,14,5,0,2,1,0,25,5,0,0,0,6,4,0,1,7,4,2,3,0,3,8,7,0,0,0,0,0,1,3,0,2,13,0,0,0,1,0,7,3,0,4,9,0,3,0,0,5,0,2,6,1,5,0,9,0,0,0,4,1,7,4,7,1,0,4,0,3,0,9,5,7,1,4,1,2,8,0,0,4,1,2,8,4,0
"Ant127",0,0,3,0,0,3,0,0,0,1,0,0,7,1,0,0,0,2,15,0,1,0,0,0,0,0,0,3,0,11,0,6,0,0,6,0,3,3,0,1,0,0,0,0,0,3,0,9,0,0,0,4,7,0,0,0,0,20,1,4,1,0,26,20,0,0,0,11,0,0,2,10,0,0,9,0,0,0,0,0,0,5,0,0,0,2,0,0,3,2,3,0,5,0,1,8,1,0,4,0,0,17,0,0,0,4,4,0,8,3
"Ant131",0,17,0,0,5,0,4,7,0,7,13,16,2,0,5,11,19,3,0,25,1,5,10,0,0,8,9,2,0,0,2,0,0,9,0,11,7,0,2,0,19,0,5,11,0,8,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,8,0,1,2,1,22,1,0,4,0,0,0,6,0,0,15,6,6,1,3,0,4,0,8,1,0,17,2,0,0,0,0,0,2,0,2,10,3,1,14,0,43,4,11,0,0,10,0,0
"Ant137",0,5,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,1,5,8,0,0,0,0,10,8,5,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,4,8,0,0,9,0,7,4,0,0,0,7,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Ant139",0,0,7,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,6,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,5,0,0,4,0,2,0,0,0,0,1,1,0,7,0,7,0,0,0,0,0,0,3,12,19,1,3,0,0,3,4,0,0,3,0,0,3,3,0,0,1,3,0,0,0,0,0,5,0,0,0,0,1,0,0,3,2,2,0,0,0,2,0,0,1,0,0,4,0,0,0,6,0,0,1,0
"Ant140",0,0,0,0,0,6,0,0,4,2,1,1,0,0,0,3,0,7,2,2,7,0,0,1,3,0,4,0,0,4,5,0,0,0,0,0,0,0,7,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,1,3,0,0,0,0,0,6,5,0,0,5,1,5,0,0,0,7,0,0,2,3,10,1,0,0,0,6,0,0,1,1,0,0,1,0,0,0,2,0,2,0,0,1
"Ant142",8,48,0,0,28,4,14,16,0,4,21,13,4,26,21,21,19,7,0,21,13,13,39,0,0,9,29,2,0,0,5,1,1,11,3,4,10,0,15,2,36,6,19,17,0,29,1,0,3,0,8,0,0,0,0,18,1,0,0,0,0,4,0,4,0,7,33,5,0,11,0,0,8,25,0,0,32,16,4,7,8,0,20,17,15,0,5,18,11,0,7,0,2,0,0,0,11,35,3,0,10,0,13,16,13,0,0,8,2,0
"Ant149",2,43,0,1,31,0,19,9,3,1,17,10,1,14,16,16,30,0,0,10,13,20,22,2,9,7,10,1,0,0,28,6,0,16,0,15,2,0,0,0,25,18,7,23,0,25,3,2,0,0,6,0,0,0,18,0,18,0,0,0,0,11,0,0,1,9,36,2,0,14,0,0,14,7,1,0,27,1,10,7,6,1,11,8,16,3,7,23,18,0,0,0,0,4,0,0,5,31,2,0,12,2,23,35,38,0,0,10,0,3
"Ant153",0,0,0,0,0,2,0,1,0,0,0,0,5,6,0,1,0,0,3,0,3,0,0,16,0,5,28,0,0,7,18,0,0,5,5,3,5,2,1,2,0,7,0,0,0,1,0,4,2,0,0,4,3,0,1,18,0,0,3,0,0,0,0,20,0,0,7,7,0,0,3,4,6,2,1,3,0,2,0,2,0,0,0,8,0,16,3,9,0,2,0,0,2,2,0,2,7,3,23,4,3,0,0,0,1,1,0,0,0,1
