"","Ant4","Ant260","Ant52","Ant540","Ant6","Ant7","Ant9","Ant14","Ant19","Ant26","Ant30","Ant38","Ant60","Ant64","Ant73","Ant76","Ant148","Ant158","Ant191","Ant196","Ant202","Ant209","Ant252","Ant268","Ant308","Ant311","Ant518","Ant620","Ant0","Ant13","Ant23","Ant27","Ant29","Ant32","Ant42","Ant43","Ant44","Ant50","Ant55","Ant63","Ant91","Ant97","Ant98","Ant100","Ant109","Ant113","Ant115","Ant117","Ant124","Ant127","Ant131","Ant137","Ant139","Ant140","Ant142","Ant149","Ant153","Ant156","Ant159","Ant169","Ant173","Ant176","Ant178","Ant186","Ant190","Ant195","Ant198","Ant207","Ant215","Ant217","Ant218","Ant219","Ant232","Ant238","Ant242","Ant243","Ant255","Ant257","Ant263","Ant289","Ant294","Ant298","Ant318","Ant324","Ant332","Ant342","Ant347","Ant353","Ant356","Ant380","Ant387","Ant390","Ant394","Ant395","Ant400","Ant437","Ant458","Ant462","Ant475","Ant482","Ant492","Ant501","Ant507","Ant527","Ant530","Ant538","Ant552","Ant560","Ant564","Ant593"
"Ant156",5,0,30,9,0,0,0,0,1,1,0,1,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,3,5,0,0,1,1,3,4,0,4,8,1,8,1,0,0,0,1,0,1,6,0,16,0,1,14,0,0,0,8,0,1,1,4,0,1,0,4,0,0,2,1,0,2,9,0,0,5,0,0,0,0,3,0,15,0,1,1,0,1,0,0,1,1,4,6,1,0,4,8,0,1,8,0,1,0,0,0,6,7,0,0,20
"Ant159",0,0,9,3,0,0,0,0,2,0,0,0,0,0,0,0,0,6,4,1,1,5,0,3,1,3,1,3,10,0,1,0,3,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,1,3,0,0,7,3,1,0,4,1,0,0,3,0,6,2,6,0,0,2,0,0,0,4,0,0,7,2,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,2,3,0,0,5,0,0,2,3,0,1,2,0,0,1,4,2,1,12
"Ant169",0,4,8,2,0,2,0,0,0,5,2,0,2,0,0,0,0,0,14,0,3,1,1,2,1,5,0,9,1,4,0,3,0,0,5,0,1,6,4,2,0,0,2,0,1,0,0,2,4,9,0,7,4,6,0,0,4,1,0,0,11,0,9,0,3,0,0,0,3,0,6,15,1,0,6,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,1,0,7,1,6,0,1,0,0,0,0,0,0,11,4,1,0,3
"Ant173",2,0,6,5,0,0,0,0,7,1,0,1,0,0,0,0,0,3,17,0,0,0,0,1,1,0,0,4,12,5,0,6,1,0,4,0,0,5,1,6,0,0,0,0,3,0,0,6,0,21,0,3,4,2,0,0,2,4,3,11,0,0,2,0,0,0,0,2,4,0,5,9,0,0,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,10,2,0,0,2,12,0,0,0,0,4,0,0,0,15,4,0,6,10
"Ant176",0,8,0,0,18,0,10,21,1,5,18,13,1,9,1,0,21,2,0,15,0,4,10,2,4,0,6,0,0,2,8,1,0,10,0,12,4,0,0,0,24,9,7,13,0,3,0,0,3,0,11,1,0,0,29,12,0,0,0,0,0,0,1,3,0,3,8,2,0,18,0,0,4,2,0,0,10,8,4,0,9,0,9,9,2,1,8,13,18,0,4,0,0,0,0,0,0,19,2,2,13,0,14,3,6,0,0,2,0,0
"Ant178",1,1,6,0,0,0,0,0,6,0,0,2,1,4,0,0,0,2,10,0,0,1,0,5,1,7,0,1,3,4,0,2,4,0,3,0,3,10,6,2,2,1,0,0,1,4,3,7,5,3,0,5,5,0,1,0,7,1,6,9,2,1,0,0,16,0,0,5,5,0,3,2,0,2,6,2,0,2,0,3,0,6,0,0,0,8,0,0,0,11,0,2,9,2,4,1,0,0,5,6,0,1,0,0,0,4,7,3,2,11
"Ant186",0,0,3,9,3,0,0,14,5,13,17,10,5,8,0,7,0,6,0,0,27,9,31,5,9,7,5,10,0,8,3,29,2,5,12,10,4,6,6,4,2,19,6,3,0,9,0,8,10,0,4,0,0,18,7,1,3,0,2,0,0,3,0,0,1,0,16,13,0,8,2,0,24,8,2,2,11,13,14,2,0,11,0,20,0,0,10,4,0,2,18,7,5,5,15,4,10,6,0,2,4,1,13,8,3,0,6,4,4,3
"Ant190",5,0,4,1,0,0,0,0,2,0,0,0,0,0,0,0,0,3,6,3,5,4,0,4,0,6,1,0,3,1,0,3,4,1,11,0,3,0,4,1,0,2,1,0,4,2,2,0,4,0,2,13,7,0,0,1,7,4,6,3,0,0,16,1,0,0,0,14,5,0,0,5,0,0,4,8,0,0,0,1,0,1,0,0,0,3,4,0,0,4,4,1,12,6,2,6,0,1,1,0,0,8,1,0,0,3,3,1,1,10
"Ant195",0,0,0,0,22,0,40,1,0,0,3,0,0,0,27,0,36,0,0,18,0,0,52,0,0,0,1,0,0,0,0,0,0,11,0,1,1,0,0,0,5,0,2,38,0,0,0,0,0,0,1,0,0,0,40,32,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,62,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
"Ant198",0,17,0,0,3,2,0,15,2,18,31,16,2,8,0,9,2,4,0,3,11,21,29,1,10,6,7,1,2,7,28,3,4,11,0,19,7,0,1,0,4,24,4,8,0,9,4,1,15,0,51,0,0,10,17,10,2,0,0,0,0,8,0,16,0,0,0,10,1,19,0,0,19,19,0,0,15,24,23,25,0,0,0,1,0,0,11,6,8,0,0,0,1,0,1,0,8,17,5,0,8,0,15,7,19,0,0,23,2,0
"Ant207",2,1,7,2,0,6,0,15,5,0,10,10,0,3,0,2,0,16,2,0,15,5,1,4,3,5,0,10,0,6,0,6,12,3,1,0,7,12,37,12,0,11,6,3,6,2,0,8,10,1,3,6,1,16,0,3,1,2,2,0,2,2,5,13,14,0,10,0,3,0,1,7,17,4,2,8,1,7,2,1,0,8,0,5,3,11,9,14,1,0,17,2,0,8,2,11,9,0,6,5,2,3,0,0,1,4,3,9,9,3
"Ant215",3,8,3,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,33,0,2,0,0,0,0,0,0,8,0,0,0,2,4,0,2,0,0,7,2,2,0,0,0,0,2,0,0,0,1,6,0,5,7,4,0,0,1,1,0,3,4,0,5,0,5,0,1,3,0,0,3,0,0,0,9,4,5,0,0,1,0,0,0,0,0,0,0,1,1,4,4,2,0,0,0,1,2,0,0,0,0,9,0,0,0,12,6,1,5,9
"Ant217",0,26,0,0,4,0,2,12,10,1,13,12,0,8,1,14,10,0,0,11,2,7,16,1,14,8,11,0,1,0,10,1,5,14,1,15,9,0,0,0,14,1,10,16,4,22,5,1,5,0,11,0,0,0,15,25,1,0,0,0,0,18,0,8,0,1,19,0,0,0,0,0,9,6,0,0,17,8,6,12,2,0,1,10,2,1,3,14,15,0,5,0,1,1,2,0,4,14,2,0,17,0,16,12,18,0,0,21,5,0
"Ant218",3,0,4,1,0,2,0,0,4,0,0,0,0,0,0,0,0,6,11,0,0,0,0,4,0,4,0,1,3,9,0,2,1,0,2,0,1,1,1,0,0,0,2,0,2,0,0,3,2,2,0,10,2,0,0,0,4,2,0,6,5,0,3,2,0,0,0,1,3,0,0,0,2,0,5,5,0,0,0,0,0,2,0,0,0,3,0,2,0,7,3,1,4,0,6,8,0,0,0,4,3,0,0,0,0,7,18,7,11,9
"Ant219",4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,5,1,0,0,1,2,0,0,0,0,24,1,1,0,0,0,0,0,0,0,2,0,0,0,0,13,4,0,0,1,9,4,15,9,0,2,0,5,0,0,7,0,0,0,0,0,0,33,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,12,5,1,1,8,1,0,0,0,0,0,0,0,0,45,0,0,0,0
"Ant232",0,6,0,1,10,0,0,20,2,15,27,11,11,10,0,9,0,3,0,0,26,24,27,0,6,14,6,0,0,3,1,5,0,19,5,13,20,0,1,0,5,4,11,8,2,14,5,0,13,0,11,3,0,8,21,1,0,0,0,1,0,4,0,24,0,0,19,17,0,9,2,0,0,15,0,0,12,19,27,26,0,0,0,14,0,0,2,13,4,0,3,0,1,0,4,2,2,8,9,0,3,0,35,3,12,0,0,4,11,0
"Ant238",0,28,0,1,4,0,1,16,0,20,9,13,5,17,0,11,0,3,0,11,13,15,19,1,5,8,5,5,0,0,12,4,2,8,1,14,2,0,0,0,1,16,11,16,0,12,0,1,12,0,23,0,0,2,10,6,0,0,0,0,0,2,2,8,0,0,19,4,0,6,0,0,15,0,0,0,9,15,16,15,1,0,1,3,12,1,3,13,34,1,0,0,0,2,1,0,0,10,10,1,9,0,14,13,15,0,2,15,6,0
"Ant242",1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,2,0,1,0,15,4,10,0,0,0,0,0,0,0,23,2,5,0,0,4,0,3,3,0,1,0,1,0,2,4,7,0,1,3,5,7,6,8,0,6,2,4,0,0,2,9,0,5,33,0,0,0,8,0,0,2,1,0,1,0,0,0,0,0,0,0,9,1,9,3,3,1,2,0,0,2,2,1,7,0,0,0,17,3,3,6,1
"Ant243",4,4,10,1,0,0,0,2,3,6,1,0,4,4,0,0,0,8,8,2,8,4,0,18,1,6,1,6,1,9,0,5,4,0,5,0,2,5,4,1,0,0,3,1,2,1,1,3,2,5,0,6,0,2,0,1,4,0,2,0,1,0,2,2,8,0,0,8,4,0,5,6,0,0,8,0,0,3,0,3,0,2,2,3,0,7,2,0,0,10,8,0,0,2,9,1,0,0,8,2,2,14,2,0,0,2,10,1,10,0
"Ant255",0,15,0,0,14,1,0,9,2,19,24,10,5,32,0,13,1,6,0,1,6,3,43,1,4,6,6,3,0,0,22,0,7,16,0,45,9,0,0,0,14,12,10,0,2,29,0,1,9,0,9,0,0,0,15,14,5,0,0,0,0,10,0,11,0,0,15,1,5,17,0,0,12,9,0,0,0,18,17,28,0,1,9,38,8,0,5,24,46,0,10,0,0,0,0,4,14,23,13,0,3,0,29,10,20,0,0,31,4,0
"Ant257",0,8,0,0,5,0,0,8,9,10,18,13,3,9,0,6,0,8,1,13,13,18,10,2,7,4,1,3,0,0,4,4,2,8,0,2,1,2,2,0,0,4,8,13,5,14,2,3,15,1,2,4,0,4,8,4,0,0,0,0,1,8,2,13,0,0,24,7,0,8,0,0,19,15,0,3,18,0,6,14,0,2,4,10,4,0,5,19,2,2,1,0,1,3,3,1,1,10,3,0,5,1,26,9,22,1,2,15,8,0
"Ant263",1,10,0,1,1,0,0,18,0,1,22,10,1,15,0,4,0,1,0,0,10,7,19,3,6,2,5,0,0,1,2,1,5,6,1,6,1,0,1,0,8,4,17,12,1,11,2,3,3,0,9,2,0,11,23,5,0,0,0,0,0,4,0,14,0,0,23,2,0,6,0,0,27,16,2,0,17,6,0,9,1,3,3,10,13,0,6,15,0,0,8,0,0,1,12,1,9,5,11,0,4,0,9,10,17,0,0,6,8,0
"Ant289",0,8,0,0,3,2,0,5,3,13,11,3,10,2,0,6,1,7,0,8,15,7,2,1,9,10,1,0,0,0,4,0,1,2,2,11,3,3,4,0,2,0,7,10,0,16,0,7,8,2,0,0,0,17,8,1,4,3,0,0,0,0,3,2,1,0,25,1,1,12,0,0,26,15,1,3,28,14,9,0,0,3,0,7,2,0,5,18,6,1,2,0,0,1,1,2,12,9,8,2,0,0,21,6,10,2,0,11,5,0
"Ant294",0,2,0,0,48,0,18,13,0,0,24,5,0,0,21,0,7,0,0,12,0,0,31,0,0,0,4,0,0,0,1,0,0,3,0,7,2,0,0,0,21,0,6,50,0,0,0,0,0,0,8,0,0,0,46,63,0,0,0,0,0,9,0,0,0,12,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,61,0,0,0,0,0,6,0,0,0,0,0,0,0,0,12,0,0,15,0,2,0,0,0,0,1,0,0
"Ant298",2,1,5,12,0,0,0,3,1,9,3,0,0,6,0,1,0,2,2,3,10,7,1,3,2,5,0,8,1,1,0,27,6,1,4,0,1,3,7,3,1,0,1,2,16,8,1,3,5,7,1,4,1,6,0,0,2,15,0,0,0,0,6,11,1,0,0,8,0,0,2,2,0,0,1,2,1,2,3,3,0,0,0,0,0,2,8,1,2,0,14,0,2,1,11,5,3,0,7,4,0,20,3,3,1,1,2,1,1,5
"Ant318",0,11,0,0,80,0,42,17,0,0,14,8,0,0,40,1,52,1,0,28,1,0,33,0,4,0,23,0,0,0,3,2,0,47,0,15,5,0,0,0,51,0,9,113,0,9,0,0,0,0,5,0,0,0,63,80,0,0,0,1,0,9,0,0,0,62,0,0,0,1,0,0,0,1,0,2,9,4,3,0,61,0,0,9,2,0,0,0,17,0,0,0,0,0,0,0,0,12,5,0,24,0,1,1,10,0,0,12,0,0
"Ant324",1,11,0,3,5,2,0,8,2,9,26,10,7,3,4,15,0,3,3,4,9,2,11,1,10,4,6,0,0,0,3,0,0,5,10,5,1,0,0,0,12,4,7,9,3,16,1,5,2,0,4,1,0,1,16,23,1,1,0,0,0,9,0,20,0,0,1,5,0,10,0,0,14,3,0,3,38,10,10,7,0,0,9,0,0,3,7,12,5,0,1,0,0,1,5,1,3,14,7,1,15,0,12,12,19,0,3,3,9,0
"Ant332",0,20,0,0,1,0,1,3,0,0,14,6,0,5,1,0,4,5,0,18,10,2,0,0,3,9,7,1,0,0,8,0,1,2,0,10,1,0,0,0,7,3,2,22,0,12,0,0,4,0,4,1,0,0,3,6,1,1,0,0,0,2,0,0,0,1,0,3,0,2,0,0,0,12,0,0,8,4,13,2,0,0,2,0,0,1,0,1,10,0,0,0,0,0,0,0,3,4,0,0,7,0,2,3,14,0,0,11,2,0
"Ant342",3,3,1,6,0,0,0,0,3,4,2,1,12,0,0,2,0,3,2,6,3,4,0,4,1,11,1,8,0,11,0,2,17,1,2,0,7,0,21,3,0,0,4,0,11,0,0,6,10,4,5,0,2,4,6,0,4,0,1,2,0,1,8,0,3,0,0,11,0,1,3,0,0,1,0,7,0,0,0,0,0,2,0,3,1,0,8,0,2,1,1,0,4,7,3,0,1,1,2,3,0,4,12,0,0,0,2,4,6,1
"Ant347",1,13,0,0,0,0,0,7,4,11,7,6,3,15,0,0,0,12,1,9,7,10,5,1,5,7,5,2,0,7,6,4,4,10,2,2,10,0,2,0,3,7,6,4,1,4,2,3,7,0,5,0,0,2,4,7,5,1,1,0,0,8,0,10,4,0,11,9,0,3,0,0,2,3,0,2,5,5,6,5,0,8,0,7,0,8,0,5,10,1,3,0,1,1,5,1,3,3,7,10,6,8,18,11,5,1,9,8,4,1
"Ant353",0,27,0,7,7,0,0,9,4,7,38,9,1,11,0,9,0,1,0,3,7,6,15,2,8,3,16,0,0,4,6,1,5,12,3,17,6,0,4,2,4,23,13,14,1,14,1,5,7,2,14,0,0,13,13,10,9,0,0,0,0,13,0,4,0,0,6,14,1,14,2,0,13,13,0,0,24,19,15,18,0,1,0,12,1,0,5,0,12,2,5,0,1,1,1,4,6,11,21,1,6,1,29,11,36,0,5,14,2,0
"Ant356",0,29,0,1,117,1,2,14,0,3,61,55,2,18,0,8,1,5,0,31,1,14,5,0,7,28,12,2,0,0,11,10,6,20,0,19,17,1,7,0,71,2,42,19,4,14,1,2,16,0,28,3,0,5,37,58,1,0,0,0,0,18,0,0,0,2,8,1,1,15,0,0,4,34,0,0,46,2,0,6,6,2,17,5,10,2,10,12,0,0,5,0,0,0,3,0,1,38,6,0,39,0,59,15,49,0,0,32,2,1
"Ant380",2,0,3,2,0,2,0,0,0,1,0,0,1,3,0,0,0,5,8,0,0,0,0,0,0,0,0,0,1,1,2,0,3,0,2,0,0,7,0,4,1,2,1,0,0,0,0,1,1,0,0,1,1,5,0,0,1,1,3,0,3,0,11,2,4,0,0,0,4,0,7,0,0,1,9,10,0,2,0,1,0,0,0,0,0,1,1,2,0,0,1,4,1,0,1,6,0,0,0,3,0,1,0,0,0,5,1,0,3,4
"Ant387",3,1,1,2,0,4,0,0,2,25,6,4,3,0,0,3,2,0,2,2,1,9,5,4,6,5,1,0,5,0,0,4,3,13,15,2,1,1,0,3,14,5,18,0,1,0,3,0,5,2,1,0,6,0,3,0,10,1,1,0,0,4,0,18,4,0,0,17,4,5,3,4,3,0,1,8,10,1,8,2,0,14,0,1,0,1,3,5,5,1,0,0,1,4,1,4,10,6,2,0,5,3,6,4,11,1,4,1,8,0
"Ant390",1,0,3,1,0,2,0,0,1,2,0,0,0,0,0,0,0,0,4,0,1,0,0,3,2,0,0,1,0,4,0,0,4,0,0,0,0,13,1,3,0,1,0,0,1,0,0,0,2,2,0,0,2,2,0,0,2,4,2,2,10,0,2,7,1,0,0,2,2,0,1,12,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,2,0,2,0,0,0,5,0,0,0,0,0,6,6,0,0,3
"Ant394",3,1,9,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,7,1,1,3,3,0,0,3,1,2,0,1,6,1,13,0,0,2,0,0,1,0,3,0,1,0,0,6,0,0,0,0,6,3,1,2,0,9,5,12,0,1,0,0,1,4,5,1,0,3,0,0,1,0,0,0,2,0,0,0,4,1,1,0,1,1,2,0,5,1,5,0,0,2,20,0,4,1,3,0,2,3,1,0,9
"Ant395",1,2,12,1,0,2,0,1,0,1,2,1,8,4,0,0,0,4,6,0,5,2,3,0,5,6,1,1,2,0,1,7,7,4,4,0,2,1,6,3,4,1,1,1,2,6,0,1,3,0,0,2,6,0,1,0,1,1,0,0,0,0,2,5,6,0,0,8,0,1,0,1,0,2,3,2,0,3,1,1,0,1,0,1,0,7,1,1,0,0,4,2,5,0,8,0,0,1,2,3,0,5,5,1,1,1,2,1,8,2
"Ant400",1,11,2,3,0,0,0,1,2,6,6,9,5,12,0,2,0,2,3,2,14,5,0,4,4,8,1,2,1,4,0,17,2,6,0,2,1,0,5,1,4,4,2,0,3,6,4,1,1,5,3,10,0,0,1,0,4,0,0,7,0,0,4,15,2,0,1,2,0,2,6,1,4,1,1,9,0,3,12,1,0,11,0,5,0,3,5,1,3,1,1,0,1,8,0,0,4,1,9,1,0,1,6,2,2,1,9,11,5,0
"Ant437",0,1,1,2,0,11,0,2,3,0,1,2,3,0,0,0,0,7,6,0,20,0,0,5,0,4,0,5,2,1,0,0,3,0,9,0,0,2,5,1,0,0,0,0,6,1,1,0,2,0,0,3,2,8,1,0,7,4,5,1,2,0,1,4,6,0,0,11,1,0,8,8,2,0,2,1,4,1,1,2,0,5,0,1,0,0,1,4,0,6,4,2,5,0,0,0,1,1,3,6,2,1,5,1,3,1,4,0,3,21
"Ant458",1,2,0,11,0,0,0,1,3,7,2,5,0,1,0,10,0,10,2,0,8,4,0,3,5,4,2,3,2,3,0,2,4,1,2,5,5,3,0,7,3,12,0,3,3,2,2,1,0,8,0,0,2,5,1,3,1,8,0,6,12,0,0,10,0,0,8,9,2,4,0,1,2,0,0,0,14,1,9,12,0,3,0,3,3,1,3,6,1,0,10,0,0,0,4,1,0,2,0,0,1,0,4,16,0,20,0,3,4,5
"Ant462",0,29,1,3,21,0,5,8,5,1,8,22,8,13,2,8,1,2,1,10,18,6,16,2,6,2,5,0,0,2,4,1,1,9,2,12,2,0,1,0,7,12,11,18,0,19,2,2,6,0,9,0,0,1,30,15,0,0,0,0,0,19,0,6,1,0,17,0,0,14,0,0,8,10,0,0,23,10,5,9,12,0,12,14,4,1,3,11,38,0,6,0,0,1,1,1,2,0,12,0,11,0,31,6,15,0,0,43,5,0
"Ant475",10,7,7,4,0,1,0,2,7,5,24,5,5,4,0,8,0,4,4,7,7,16,0,3,4,15,0,4,1,12,0,9,1,13,5,6,7,0,8,1,2,3,7,4,11,6,4,6,21,8,8,6,2,0,0,15,4,1,2,1,0,2,5,0,1,0,5,6,0,2,0,0,9,10,2,8,13,3,11,8,0,7,5,7,0,2,7,21,6,0,2,0,2,2,9,3,0,12,0,5,6,3,39,2,3,0,9,10,8,3
"Ant482",3,0,0,1,1,2,0,1,4,1,0,0,3,3,0,1,0,2,7,2,2,9,0,0,0,1,0,5,0,1,0,5,4,0,2,0,5,1,7,7,3,6,0,0,10,1,1,22,4,1,1,8,7,13,1,0,6,8,3,0,0,2,6,2,0,0,0,5,0,0,4,0,0,1,2,2,0,0,0,2,0,4,0,1,0,3,10,1,0,3,0,5,20,3,1,6,0,0,5,0,2,13,2,1,1,3,21,1,10,2
"Ant492",0,46,0,0,28,0,12,17,1,0,21,17,2,9,8,14,22,0,0,10,3,3,11,1,8,7,18,1,0,0,21,2,0,17,3,14,5,0,0,1,26,5,6,11,1,6,0,0,4,0,21,7,0,0,46,44,1,0,0,0,0,13,0,4,0,10,8,2,0,17,3,0,3,9,1,2,3,5,4,0,15,0,24,15,7,0,6,6,39,0,5,0,0,0,0,2,1,11,6,2,0,2,2,7,15,0,1,12,0,0
"Ant501",24,2,7,6,0,1,0,0,7,0,0,0,1,1,0,0,0,5,11,0,0,0,0,3,0,5,0,7,2,2,2,30,4,1,9,0,4,2,4,8,0,0,1,0,6,0,6,11,8,0,0,17,1,9,0,0,8,1,1,0,4,0,1,1,8,0,0,3,9,0,0,0,0,0,7,14,0,1,0,0,0,20,0,0,0,4,8,1,0,1,3,0,4,5,1,1,0,0,3,13,2,0,1,0,0,2,5,2,19,3
"Ant507",10,67,0,7,14,0,0,17,11,42,11,30,2,34,0,24,3,3,1,5,11,9,37,1,17,6,18,5,0,0,7,0,11,29,3,20,1,0,6,0,11,24,14,5,0,15,5,1,14,2,13,1,0,2,17,15,9,0,2,0,0,14,0,13,1,0,15,0,0,16,0,0,35,14,0,2,29,26,9,21,2,3,1,12,2,12,18,29,59,0,6,0,1,5,6,5,4,31,39,2,2,1,0,42,20,0,0,7,6,0
"Ant527",0,27,0,0,4,0,0,7,2,4,15,17,4,6,0,2,0,1,0,8,7,10,5,2,8,12,2,0,0,2,4,0,7,21,2,1,3,0,4,0,2,14,3,5,3,27,0,9,3,0,8,0,0,0,12,10,0,0,0,0,0,3,0,8,0,0,7,0,0,12,0,0,3,13,0,0,10,9,10,6,0,3,1,12,3,0,11,11,15,0,4,0,3,1,2,1,16,6,2,1,7,0,42,0,15,0,0,31,4,0
"Ant530",1,63,0,1,17,0,0,20,1,9,45,10,3,11,0,6,1,6,0,9,1,18,10,0,9,9,6,0,0,2,3,2,6,7,1,19,8,0,1,0,8,18,5,12,0,28,3,0,8,0,7,2,0,10,29,4,0,0,0,0,0,6,0,3,0,0,19,1,0,18,0,0,12,15,0,0,20,22,17,10,0,1,10,19,14,0,5,36,49,0,11,0,0,1,2,3,0,15,3,1,15,0,20,15,0,1,1,39,2,0
"Ant538",2,0,7,2,0,3,0,0,0,6,0,0,1,0,0,0,0,0,7,0,0,0,0,0,1,0,0,4,24,1,0,3,2,0,2,0,2,13,3,12,0,0,0,0,0,1,0,2,2,4,0,2,6,2,0,0,1,6,1,11,15,0,4,0,3,0,0,4,12,0,7,45,0,0,17,2,0,1,0,2,0,1,0,0,0,0,1,0,0,5,1,6,2,1,1,1,20,0,0,3,0,2,0,0,1,0,8,0,8,8
"Ant552",0,3,19,1,0,11,0,1,3,4,3,2,17,1,0,1,1,13,8,1,5,7,0,8,3,5,7,7,1,9,1,9,1,0,10,1,7,4,2,6,0,4,3,0,3,3,1,18,4,26,3,16,6,2,0,0,2,7,4,4,4,0,7,6,3,0,0,3,6,0,18,0,0,2,3,10,0,2,0,0,0,2,0,3,0,2,9,5,0,1,4,6,3,2,9,4,0,0,9,21,1,5,0,0,1,8,0,0,5,11
"Ant560",1,31,1,2,11,0,0,19,0,0,46,22,0,17,0,7,0,7,3,7,2,10,4,5,3,15,2,3,0,7,6,6,5,34,8,29,11,0,12,1,5,9,20,28,3,56,1,4,7,0,15,3,0,1,25,11,2,0,2,1,0,2,3,4,1,0,23,9,1,21,7,0,4,15,3,1,31,15,6,11,1,1,12,3,11,4,8,14,32,0,1,0,1,1,11,0,3,43,10,1,12,2,7,31,39,0,0,0,7,0
"Ant564",2,6,0,0,1,3,0,1,15,8,6,3,6,10,0,5,0,7,10,4,13,8,0,2,14,3,6,4,0,3,0,9,13,2,4,5,13,0,11,6,2,11,5,9,5,3,1,9,7,1,3,7,1,0,1,0,3,0,1,0,6,0,2,4,1,0,2,9,5,5,11,0,11,6,6,10,4,8,8,5,0,1,0,9,2,6,4,2,2,3,8,0,0,8,5,3,4,5,8,10,0,19,6,4,2,8,5,7,0,3
"Ant593",2,1,10,3,0,10,0,0,5,0,0,1,1,0,0,0,0,0,16,0,0,1,0,3,0,4,1,1,11,13,0,3,0,0,1,0,1,1,5,3,0,0,1,0,3,0,0,5,1,2,0,2,1,2,0,0,8,20,12,3,10,0,11,3,10,0,0,3,9,0,9,0,0,0,1,0,0,0,0,0,0,5,0,0,0,1,1,0,1,4,0,3,9,2,0,21,5,0,3,2,0,3,0,0,0,8,11,0,3,0
