"","Ant4","Ant260","Ant52","Ant540","Ant6","Ant7","Ant9","Ant14","Ant19","Ant26","Ant30","Ant38","Ant60","Ant64","Ant73","Ant76","Ant148","Ant158","Ant191","Ant196","Ant202","Ant209","Ant252","Ant268","Ant308","Ant311","Ant518","Ant620","Ant0","Ant13","Ant23","Ant27","Ant29","Ant32","Ant42","Ant43","Ant44","Ant50","Ant55","Ant63","Ant91","Ant97","Ant98","Ant100","Ant109","Ant113","Ant115","Ant117","Ant124","Ant127","Ant131","Ant137","Ant139","Ant140","Ant142","Ant149","Ant153","Ant156","Ant159","Ant169","Ant173","Ant176","Ant178","Ant186","Ant190","Ant195","Ant198","Ant207","Ant215","Ant217","Ant218","Ant219","Ant232","Ant238","Ant242","Ant243","Ant255","Ant257","Ant263","Ant289","Ant294","Ant298","Ant318","Ant324","Ant332","Ant342","Ant347","Ant353","Ant356","Ant380","Ant387","Ant390","Ant394","Ant395","Ant400","Ant437","Ant458","Ant462","Ant475","Ant482","Ant492","Ant501","Ant507","Ant527","Ant530","Ant538","Ant552","Ant560","Ant564","Ant593"
"Ant156",2,5,19,1,0,3,0,0,1,1,0,1,1,0,0,1,0,4,12,0,2,1,0,0,0,0,4,1,12,1,1,4,10,1,7,0,0,22,1,40,0,2,2,1,2,1,0,7,2,7,0,3,1,1,1,0,3,0,9,4,30,0,6,13,4,0,3,3,2,0,6,11,0,1,26,1,0,5,0,1,0,5,0,0,0,0,0,4,2,12,2,20,8,6,4,10,1,0,1,4,0,4,1,0,1,28,12,2,2,3
"Ant159",2,0,7,0,0,7,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,5,0,4,0,6,5,5,0,4,4,0,3,0,0,10,1,6,0,0,0,1,5,0,0,0,0,9,0,5,17,0,0,0,3,9,0,8,4,0,8,0,8,0,1,6,0,0,2,19,0,0,12,4,0,1,0,0,0,1,0,0,0,1,0,0,0,10,2,10,4,2,7,6,2,0,0,7,0,1,0,0,0,12,3,3,1,1
"Ant169",1,0,39,1,0,1,0,0,3,0,0,2,5,4,0,0,0,0,29,0,4,4,0,8,1,2,0,13,5,4,0,3,11,1,3,0,0,17,5,5,0,0,0,0,6,3,4,1,3,11,0,24,13,6,0,0,8,4,8,0,3,0,23,5,6,0,0,13,11,1,27,27,1,0,10,14,0,3,0,0,0,2,0,0,0,0,0,0,0,5,2,9,4,1,7,18,2,0,0,0,0,6,0,0,1,15,16,1,2,8
"Ant173",2,0,7,2,0,9,0,2,0,0,0,1,1,2,0,0,0,0,27,0,5,0,0,8,0,7,3,9,4,9,0,5,16,0,4,0,2,10,0,10,0,2,0,0,24,0,3,3,1,24,0,10,1,4,2,0,1,30,4,3,0,0,7,10,4,0,1,4,0,0,3,7,5,1,43,10,0,19,0,0,2,6,0,0,0,5,0,5,0,9,1,16,7,3,52,6,2,0,1,8,1,2,1,0,0,24,40,0,2,4
"Ant176",1,4,0,2,8,0,4,16,2,6,11,6,0,2,5,4,12,0,0,9,3,0,9,2,3,4,3,0,0,1,10,0,0,4,0,12,8,0,0,1,7,0,4,5,0,0,0,1,0,0,10,0,0,2,21,4,0,0,0,0,0,0,1,0,0,1,0,1,0,7,0,0,0,2,0,0,5,0,1,0,19,0,16,8,12,3,2,1,9,1,0,0,0,0,0,0,0,0,11,0,8,0,9,0,1,0,0,0,3,0
"Ant178",8,3,1,0,0,12,0,3,3,0,0,0,1,0,0,0,0,2,9,0,7,4,0,20,2,4,2,16,14,1,2,2,1,0,6,0,1,11,7,4,0,0,0,1,2,1,1,1,5,2,0,10,20,0,0,0,1,6,8,23,7,1,0,2,11,0,3,4,4,1,23,31,0,1,10,11,3,5,0,0,0,4,0,0,0,2,0,3,1,6,1,3,7,8,3,9,3,0,4,4,0,0,2,0,0,10,2,0,1,4
"Ant186",2,2,7,4,0,4,0,0,3,0,1,0,11,4,0,1,0,4,9,4,0,5,0,0,0,4,0,6,2,9,1,13,8,0,8,0,3,1,0,7,0,2,0,0,5,3,18,6,3,9,0,1,0,1,2,0,2,13,0,5,10,0,2,0,2,0,3,5,16,0,1,1,0,0,10,1,0,4,0,0,0,7,0,0,0,4,4,0,0,3,2,6,11,8,4,3,7,0,1,22,0,19,0,0,0,6,16,1,4,2
"Ant190",4,3,6,2,0,6,0,0,1,0,0,1,7,6,0,0,0,1,13,1,8,8,0,5,4,2,2,14,5,11,6,21,1,1,32,0,0,4,14,3,0,1,0,0,5,5,4,13,3,1,0,10,6,0,0,0,12,4,8,6,4,0,11,2,0,0,1,9,12,0,25,15,0,0,1,6,0,3,1,0,0,13,0,0,0,1,0,0,3,6,2,10,12,6,9,26,0,0,0,10,1,4,0,2,0,1,3,1,20,2
"Ant195",0,0,0,0,8,0,17,7,0,0,10,7,0,0,0,1,57,0,0,1,0,0,113,0,0,0,3,0,0,0,12,0,0,0,0,17,1,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,7,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,6,0,55,26,26,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0
"Ant198",0,5,1,9,2,0,0,1,15,11,3,0,1,5,9,13,3,2,3,9,2,23,0,0,12,15,5,0,0,2,14,1,5,0,5,6,2,1,0,0,0,14,4,11,0,0,0,17,2,5,0,2,1,0,3,2,0,3,1,0,1,0,3,3,1,0,0,6,2,5,0,0,4,9,1,0,0,1,8,5,1,2,0,0,0,4,10,5,5,4,15,3,2,0,1,2,5,5,6,10,5,14,15,4,8,0,0,4,8,2
"Ant207",13,0,5,1,0,2,0,0,8,0,12,0,14,14,0,0,0,9,19,3,16,9,0,5,7,19,13,19,0,31,0,13,8,0,12,0,5,3,1,2,0,4,0,4,7,28,19,9,9,2,0,10,2,1,2,0,1,3,6,13,4,1,4,5,9,0,6,0,11,4,1,3,5,0,2,13,0,21,0,0,0,8,0,0,0,3,1,2,0,6,12,4,10,14,9,3,5,0,0,13,0,11,0,0,1,2,0,4,8,3
"Ant215",5,5,9,2,0,3,0,0,10,0,0,2,4,7,0,0,8,11,10,0,1,1,0,6,1,3,1,8,9,10,1,6,20,0,8,0,1,1,0,2,0,2,0,0,2,4,5,17,5,1,0,9,4,14,3,0,9,2,0,11,0,0,4,16,12,0,2,11,0,0,6,4,1,0,4,4,0,3,0,0,0,16,0,0,0,0,3,2,0,11,2,2,10,12,8,7,4,0,0,8,0,9,3,0,0,2,7,0,17,9
"Ant217",2,20,0,1,9,0,1,5,0,10,14,14,1,3,13,4,3,4,0,8,2,2,6,3,2,3,6,1,1,0,2,1,0,13,0,6,21,0,0,0,11,10,12,20,0,0,0,0,8,0,14,0,0,1,16,19,0,0,0,1,0,7,1,0,0,0,5,4,0,0,0,0,2,7,0,1,27,1,20,8,2,1,2,0,3,4,0,4,13,0,15,0,0,0,1,0,0,41,3,0,7,0,5,13,9,0,0,21,0,0
"Ant218",2,0,18,4,0,7,0,0,1,0,0,0,2,1,0,0,0,1,12,0,1,0,0,4,0,2,0,5,8,6,4,4,1,0,1,0,0,4,4,9,0,0,0,0,1,0,5,2,6,1,0,26,14,1,0,0,0,6,2,27,3,0,23,1,25,0,0,1,6,0,0,27,0,0,4,12,0,4,0,1,0,16,0,0,0,1,0,0,0,5,1,8,2,0,5,16,0,0,0,2,0,0,0,0,1,9,3,1,1,0
"Ant219",0,0,24,1,0,6,0,0,0,0,0,2,0,0,0,0,0,1,46,0,3,0,0,9,0,2,0,24,9,2,0,4,0,0,4,0,1,10,8,10,0,0,0,0,2,4,0,3,11,1,0,13,24,0,0,0,2,11,19,27,7,0,31,1,15,0,0,3,4,0,27,0,0,0,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,5,0,14,0,2,3,40,0,0,0,3,0,2,0,0,0,22,5,4,2,8
"Ant232",4,1,1,1,3,0,0,5,4,22,4,12,9,12,21,8,7,0,8,2,6,5,0,4,9,5,3,6,0,2,0,2,1,8,7,40,3,1,0,1,1,12,8,21,2,5,3,7,5,1,1,0,0,5,3,1,0,0,0,1,5,0,0,0,0,0,4,5,1,2,0,0,0,26,0,3,7,1,5,1,0,4,0,0,2,1,8,2,7,0,1,0,2,0,1,0,0,3,0,0,0,17,50,0,11,1,1,6,1,2
"Ant238",0,6,0,0,8,0,1,23,0,14,18,17,0,3,2,4,0,5,0,3,0,0,34,0,8,1,3,0,0,0,9,0,0,4,1,20,19,0,0,0,14,12,17,14,0,1,0,3,3,0,6,0,0,1,11,11,0,1,0,0,1,2,1,0,0,8,9,0,0,7,0,0,26,0,0,0,31,0,4,3,15,0,21,18,5,4,3,6,12,0,0,0,0,0,0,0,0,5,7,0,3,0,12,2,4,0,0,10,0,0
"Ant242",0,2,23,1,0,6,0,0,2,0,3,0,2,6,0,0,0,3,30,0,1,0,0,3,4,0,1,24,20,1,2,1,19,0,4,0,0,20,0,8,0,0,0,1,22,0,1,3,0,4,0,5,11,0,0,0,2,26,12,10,43,0,10,10,1,0,1,2,4,0,4,3,0,0,0,10,0,2,0,1,0,5,0,0,0,2,3,1,0,3,1,3,2,3,40,2,10,0,1,13,0,4,0,0,0,18,27,1,0,4
"Ant243",4,0,7,13,0,3,0,0,1,0,2,4,11,4,0,3,1,5,13,1,6,9,0,3,1,6,16,4,3,8,2,5,12,0,0,0,3,1,3,4,0,4,0,4,2,3,3,10,2,1,0,21,1,1,1,0,13,1,4,14,10,0,11,1,6,0,0,13,4,1,12,1,3,0,10,0,0,9,0,0,0,4,0,0,0,12,2,0,0,1,24,2,8,8,4,9,3,0,0,2,0,3,2,0,0,3,1,1,5,1
"Ant255",0,5,0,0,14,0,5,30,0,26,14,24,0,1,13,7,12,2,2,7,0,0,35,0,0,0,1,0,0,0,3,0,0,25,0,20,20,0,0,0,15,5,13,7,0,0,0,0,5,1,15,0,0,1,26,43,0,0,0,0,0,5,3,0,0,8,0,0,0,27,0,0,7,31,0,0,0,0,8,14,24,0,21,3,10,5,2,8,6,0,1,0,0,0,0,0,0,6,1,0,2,0,35,6,12,0,1,2,0,0
"Ant257",16,1,2,1,0,3,0,0,5,0,4,0,7,3,0,1,1,5,6,6,8,7,0,0,1,23,12,2,2,1,8,14,1,2,3,2,1,1,17,7,0,4,1,12,10,5,13,7,9,2,0,8,0,2,0,0,15,5,1,3,19,0,5,4,3,0,1,21,3,1,4,0,1,0,2,9,0,0,4,0,0,14,0,0,0,4,6,1,1,0,11,0,4,6,2,13,0,0,10,4,8,19,3,13,1,0,2,5,12,18
"Ant263",0,3,0,0,4,0,0,0,2,7,3,0,0,9,16,0,6,0,1,10,4,16,0,0,2,1,4,1,0,0,0,1,0,7,0,6,14,0,0,1,5,8,11,15,0,2,0,1,0,0,0,0,0,6,16,10,0,0,0,0,0,1,0,0,1,0,8,0,0,20,0,0,5,4,0,0,8,4,0,23,3,0,1,0,4,0,10,3,0,0,0,0,0,0,0,0,0,16,18,0,0,20,11,4,14,0,0,3,0,0
"Ant289",2,12,0,2,9,2,0,1,0,18,6,20,1,12,11,6,9,4,0,9,7,15,0,0,11,4,9,1,0,1,0,13,0,8,0,9,11,0,0,0,0,5,10,10,0,2,2,0,7,0,2,1,0,14,5,3,0,1,0,0,0,0,0,0,0,0,5,0,0,8,1,0,1,3,1,0,14,0,23,0,1,0,4,0,5,0,7,9,3,0,2,0,0,0,1,0,0,16,4,0,6,3,26,5,7,0,0,18,1,1
"Ant294",0,12,0,0,23,0,3,17,1,4,15,4,0,2,2,5,2,0,2,14,3,0,20,0,0,0,6,0,0,0,5,0,0,7,0,38,17,0,0,0,37,2,14,1,0,0,0,0,2,0,10,0,0,0,23,39,0,0,0,0,2,19,0,0,0,6,1,0,0,2,0,0,0,15,0,0,24,0,3,1,0,0,43,25,13,1,6,0,10,0,3,0,0,1,2,0,0,5,10,2,11,0,2,2,3,0,0,4,0,0
"Ant298",9,2,14,10,0,6,0,0,6,3,0,0,7,2,2,2,0,3,13,3,16,4,0,2,4,4,10,4,0,7,4,23,13,0,3,0,3,3,7,4,0,15,0,1,6,19,2,3,6,4,3,2,1,1,5,0,2,5,1,2,6,0,4,7,13,0,2,8,16,1,16,1,4,0,5,4,0,14,0,0,0,0,0,0,0,9,1,0,3,6,6,1,3,4,6,3,3,0,6,6,3,10,3,0,1,1,0,0,18,6
"Ant318",0,3,0,0,24,0,9,63,0,0,14,18,0,9,11,3,14,4,0,12,0,0,44,0,0,1,4,0,0,0,5,0,0,24,0,21,28,0,0,0,40,0,5,10,0,0,0,0,4,0,16,0,0,0,35,33,0,0,0,0,0,16,0,0,0,55,0,0,0,2,0,0,0,21,0,0,21,0,1,4,43,0,0,49,16,0,0,0,12,0,0,0,0,0,0,0,0,7,3,0,12,0,0,4,14,0,0,0,0,0
"Ant324",0,0,0,0,17,0,18,17,0,0,3,0,0,0,0,1,6,0,0,3,0,0,64,0,0,0,4,0,0,0,5,0,0,0,0,13,6,0,0,0,22,0,11,0,0,0,0,0,0,0,9,0,0,0,11,27,0,0,0,0,0,8,0,0,0,26,0,0,0,0,0,0,0,18,0,0,3,0,0,0,25,0,49,0,9,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"Ant332",0,2,0,0,21,0,16,4,0,2,5,6,0,0,1,6,49,0,0,6,0,0,27,0,0,0,5,1,0,0,8,0,0,4,0,0,4,0,0,0,6,0,4,5,0,0,0,0,1,0,12,0,0,0,19,23,0,0,0,0,0,12,0,0,0,26,0,0,0,3,0,0,2,5,0,0,10,0,4,5,13,0,16,9,0,2,0,4,1,0,0,0,0,0,0,0,0,1,0,0,13,0,0,0,3,0,0,0,0,0
"Ant342",0,1,1,6,3,5,0,2,3,2,7,2,0,7,2,1,0,7,6,4,11,6,0,2,3,1,10,8,0,0,0,1,3,1,7,1,6,0,0,0,2,12,3,23,9,11,12,9,13,5,1,1,1,0,2,0,2,0,1,0,5,3,2,4,1,0,4,3,0,4,1,1,1,4,2,12,5,4,0,0,1,9,0,0,2,0,10,1,2,2,4,0,0,5,4,2,4,0,3,5,1,1,10,0,0,2,2,0,4,0
"Ant347",5,4,0,7,4,0,0,0,17,8,6,4,3,7,6,3,3,2,13,9,4,10,0,0,12,6,1,9,0,5,8,9,0,7,1,10,7,2,0,0,0,10,9,22,0,13,3,4,7,5,3,3,0,5,3,7,2,0,0,0,0,2,0,4,0,0,10,1,3,0,0,0,8,3,3,2,2,6,10,7,6,1,0,0,0,10,0,8,8,1,6,0,10,5,1,0,2,9,4,0,4,5,12,1,3,1,2,10,1,0
"Ant353",0,4,0,2,4,0,0,8,3,28,14,5,0,1,5,1,8,1,0,5,14,17,0,1,15,8,1,0,0,1,8,1,0,13,0,20,4,1,0,0,0,11,8,6,0,1,4,6,9,4,0,0,0,8,1,5,0,4,0,0,5,1,3,0,0,0,5,2,2,4,0,0,2,6,1,0,8,1,3,9,0,0,0,0,4,1,8,0,7,0,13,0,0,0,1,0,0,4,11,0,3,16,27,14,7,1,1,12,0,0
"Ant356",2,16,0,3,14,1,1,18,0,4,5,18,0,8,6,9,2,0,3,15,5,0,5,0,5,10,18,0,0,0,7,3,6,67,1,10,14,0,1,2,20,12,3,48,2,0,0,3,4,1,12,0,0,8,9,9,0,2,0,0,0,9,1,0,3,4,5,0,0,13,0,0,7,12,0,0,6,1,0,3,10,3,12,8,1,2,8,7,0,1,0,2,1,0,3,1,0,10,17,1,16,0,12,2,12,1,2,34,1,0
"Ant380",0,1,1,0,0,0,0,0,0,1,3,1,0,3,1,3,0,3,13,6,1,2,0,1,0,1,0,5,3,2,0,4,6,1,0,0,1,14,0,1,0,1,0,0,9,2,1,6,1,3,3,8,4,3,0,1,2,12,10,5,9,1,6,3,6,0,4,6,11,0,5,5,0,0,3,1,0,0,0,0,0,6,0,0,0,2,1,0,1,0,3,11,4,0,3,2,4,0,0,7,0,1,1,0,0,8,13,2,6,6
"Ant387",18,4,5,2,1,3,0,0,16,4,8,7,16,6,2,1,1,2,9,3,21,8,0,4,2,15,3,7,0,3,7,19,3,1,25,5,8,1,4,7,1,11,0,8,5,17,10,10,5,4,0,5,1,2,0,0,7,2,2,2,1,0,1,2,2,0,15,12,2,15,1,0,1,0,1,24,1,11,0,2,3,6,0,0,0,4,6,13,0,3,0,1,4,7,3,3,2,3,2,5,0,34,2,0,1,4,0,4,5,5
"Ant390",1,0,16,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,18,1,2,0,0,0,0,3,2,4,11,2,1,1,12,0,3,0,1,16,1,1,0,1,0,1,1,1,0,1,1,4,0,2,4,2,0,0,3,20,10,9,16,0,3,6,10,0,3,4,2,0,8,14,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,2,11,1,0,1,5,5,7,8,0,0,4,0,3,0,0,0,18,5,0,3,2
"Ant394",0,1,5,5,0,3,0,0,4,0,1,1,0,5,0,0,1,4,4,6,2,5,0,4,0,9,3,4,1,16,0,11,12,0,9,0,7,4,0,7,0,3,1,0,10,5,3,6,3,3,1,1,7,4,1,0,2,8,4,4,7,0,7,11,12,0,2,10,10,0,2,0,2,0,2,8,0,4,0,0,0,3,0,0,0,0,10,0,1,4,4,1,0,14,5,3,7,0,1,11,0,9,0,1,0,5,10,0,1,2
"Ant395",6,2,4,3,0,7,0,0,3,0,0,0,0,1,4,0,0,3,4,1,6,10,0,4,13,1,1,8,1,22,2,3,11,0,8,0,0,3,5,11,0,0,0,0,6,7,4,3,0,5,0,2,0,7,0,0,7,6,2,1,3,0,8,8,6,0,0,14,12,0,0,2,0,0,3,8,0,6,0,0,1,4,0,0,0,5,5,0,0,0,7,5,14,0,8,9,8,0,2,11,0,1,1,1,1,1,5,0,2,5
"Ant400",8,0,31,2,0,4,0,0,3,2,0,2,2,7,0,0,0,6,12,0,5,5,0,7,5,4,0,11,5,4,0,7,0,0,4,1,2,14,8,13,0,3,1,1,18,3,1,6,0,1,0,5,4,1,0,1,6,4,7,7,52,0,3,4,9,0,1,9,8,1,5,3,1,0,40,4,0,2,0,1,2,6,0,0,0,4,1,1,3,3,3,5,5,8,0,2,10,0,3,4,0,2,3,0,0,4,35,2,5,7
"Ant437",1,1,10,4,0,12,0,0,5,0,1,1,3,1,0,0,0,4,29,0,11,6,0,14,3,1,3,15,36,6,3,2,7,0,12,0,1,12,10,9,0,4,1,0,9,3,1,3,3,3,0,6,9,7,0,0,18,10,6,18,6,0,9,3,26,0,2,3,7,0,16,40,0,0,2,9,0,13,0,0,0,3,0,0,0,2,0,0,1,2,3,7,3,9,2,0,0,0,0,16,0,0,0,0,0,7,0,4,8,6
"Ant458",0,0,0,6,1,5,0,0,2,0,1,1,0,5,1,1,0,6,5,2,10,0,0,3,4,7,0,16,1,5,3,3,6,0,8,0,1,3,0,7,0,1,3,1,2,1,2,4,0,20,0,7,1,7,0,0,0,1,2,2,2,0,3,7,0,0,5,5,4,0,0,0,0,0,10,3,0,0,0,0,0,3,0,0,0,4,2,0,0,4,2,8,7,8,10,0,0,3,1,8,0,10,0,0,0,4,12,1,2,2
"Ant462",1,21,0,0,6,0,5,3,1,12,4,11,0,6,7,15,3,0,0,18,0,1,0,1,0,0,7,1,0,0,2,1,0,10,1,9,10,0,0,0,7,4,1,11,0,2,0,2,7,0,8,0,0,2,11,15,0,0,0,0,0,0,0,0,0,1,5,0,0,41,0,0,3,5,0,0,6,0,16,16,5,0,7,0,1,0,9,4,10,0,3,0,0,0,0,0,3,0,8,1,7,4,6,15,10,0,0,11,0,0
"Ant475",0,29,0,3,7,0,0,5,2,25,13,28,0,27,7,6,1,8,2,9,2,6,0,1,3,8,3,0,0,0,17,3,0,31,3,11,5,0,0,0,11,20,7,10,0,3,0,4,11,0,3,1,0,8,13,6,0,1,0,0,1,11,4,1,0,0,6,0,0,3,0,0,0,7,1,0,1,10,18,4,10,6,3,0,0,3,4,11,17,0,2,0,1,2,3,0,1,8,0,2,4,0,41,13,15,1,0,25,2,0
"Ant482",4,8,10,2,3,5,0,0,7,0,1,0,5,4,4,3,1,2,12,0,2,2,0,2,12,7,2,4,5,6,1,19,2,0,1,2,8,3,4,2,0,3,0,8,10,5,2,15,2,1,0,0,6,2,0,0,2,4,7,0,8,0,4,22,10,0,10,13,8,0,2,3,0,0,13,2,0,4,0,0,2,6,0,0,0,5,0,0,1,7,5,4,11,11,4,16,8,1,2,0,5,0,2,0,0,4,25,3,6,10
"Ant492",1,11,0,1,2,0,15,4,3,2,10,10,0,2,2,25,7,5,2,11,3,6,9,0,11,0,12,0,0,3,21,1,2,5,3,2,16,0,0,0,8,4,5,17,0,1,3,1,12,0,14,0,0,5,5,8,0,0,0,0,1,8,0,0,1,8,5,0,0,7,0,0,0,3,0,0,2,8,0,6,11,3,12,5,13,1,4,3,16,0,0,0,0,0,0,0,0,7,4,5,0,4,13,2,2,0,0,6,11,0
"Ant501",14,7,6,13,1,2,0,0,4,4,7,2,14,10,4,3,11,2,10,5,5,22,0,2,11,10,6,14,2,6,5,15,7,4,38,0,6,7,7,7,0,15,0,9,8,10,72,58,8,3,0,10,0,6,2,0,12,4,1,6,2,0,0,19,4,0,14,11,9,0,0,2,17,0,4,3,0,19,20,3,0,10,0,0,0,1,5,16,0,1,34,3,9,1,2,0,10,4,0,0,4,0,13,0,3,5,6,2,2,13
"Ant507",4,41,0,2,4,0,0,16,2,63,10,32,1,35,51,8,24,3,4,12,35,18,0,0,19,8,3,1,0,0,0,7,1,28,5,27,6,0,0,0,4,24,13,40,0,6,0,9,8,0,0,0,0,20,2,6,8,1,0,0,1,9,2,0,0,0,15,0,3,5,0,0,50,12,0,2,35,3,11,26,2,3,0,0,0,10,12,27,12,1,2,0,0,1,3,0,0,6,41,2,13,13,0,15,27,0,0,9,1,0
"Ant527",0,27,0,0,10,0,0,3,0,7,2,6,0,20,4,2,3,3,2,4,4,11,0,0,2,5,0,0,0,0,4,1,0,27,0,2,6,0,0,0,4,1,3,20,0,4,5,3,5,0,6,0,0,2,1,2,0,0,0,0,0,0,0,0,2,0,4,0,0,13,0,0,0,2,0,0,6,13,4,5,2,0,4,0,0,0,1,14,2,0,0,0,1,1,0,0,0,15,13,0,2,0,15,0,14,0,0,5,0,0
"Ant530",0,47,1,0,5,0,0,0,2,15,1,8,0,6,6,4,12,1,1,4,3,7,0,0,6,0,6,0,0,0,3,5,1,20,0,5,5,1,0,1,4,4,13,17,1,0,0,1,2,1,6,1,0,2,8,2,1,1,0,1,0,1,0,0,0,0,8,1,0,9,1,0,11,4,0,0,12,1,14,7,3,1,14,0,3,0,3,7,12,0,1,0,0,1,0,0,0,10,15,0,2,3,27,14,0,0,1,16,0,0
"Ant538",2,2,17,8,0,3,0,0,0,0,0,0,1,0,0,1,0,3,7,0,4,0,0,2,2,0,0,4,10,0,1,2,2,0,2,0,0,33,3,12,0,0,0,0,2,3,2,0,2,6,0,7,7,1,0,0,1,28,12,15,24,0,10,6,1,0,0,2,2,0,9,22,1,0,18,3,0,0,0,0,0,1,0,0,0,2,1,1,1,8,4,18,5,1,4,7,4,0,1,4,0,5,0,0,0,0,19,4,10,1
"Ant552",2,0,10,3,0,8,0,0,3,0,1,2,1,3,0,2,0,0,16,2,3,1,0,4,1,11,1,14,23,9,0,0,10,0,3,0,0,13,1,1,0,1,1,0,7,0,2,1,0,4,0,7,0,1,0,0,4,12,3,16,40,0,2,16,3,0,0,0,7,0,3,5,1,0,27,1,1,2,0,0,0,0,0,0,0,2,2,1,2,13,0,5,10,5,35,0,12,0,0,25,0,6,0,0,1,19,0,3,3,10
"Ant560",1,54,1,7,15,2,0,0,16,6,7,22,0,14,28,8,9,2,3,10,2,2,0,1,6,10,1,1,0,0,8,3,3,67,9,5,5,0,1,1,8,5,7,13,0,2,2,5,4,0,10,0,3,6,3,12,2,2,3,1,0,0,0,1,1,0,4,4,0,21,1,4,6,10,1,1,2,5,3,18,4,0,0,0,0,0,10,12,34,2,4,0,0,0,2,4,1,11,25,3,6,2,9,5,16,4,3,0,3,0
"Ant564",13,0,2,3,0,5,0,0,5,4,3,2,5,7,0,0,1,2,6,4,18,7,0,1,2,15,12,0,5,8,3,13,7,1,2,0,6,2,5,2,0,10,0,0,7,14,18,12,10,0,3,5,2,3,2,0,10,2,1,2,2,3,1,4,20,0,8,8,17,0,1,2,1,0,0,5,0,12,0,1,0,18,0,0,0,4,1,0,1,6,5,3,1,2,5,8,2,0,2,6,11,2,1,0,0,10,3,3,0,4
"Ant593",0,0,3,1,0,3,0,0,0,1,0,1,6,5,0,0,1,2,8,8,5,2,0,6,2,10,3,14,1,3,0,4,17,1,6,1,0,6,0,4,0,3,0,1,2,0,2,3,3,0,0,1,6,5,0,0,2,3,1,8,4,0,4,2,2,0,2,3,9,0,0,8,2,0,4,1,0,18,0,1,0,6,0,0,0,0,0,0,0,6,5,2,2,5,7,6,2,0,0,10,0,13,0,0,0,1,10,0,4,0
